GENE,SGDID,CHROM,START,END
,YGL262W,chrVII,5312,5839
,YGR011W,chrVII,512497,512823
,YGR016W,chrVII,522261,522833
,YGR017W,chrVII,523787,524680
,YGR018C,chrVII,524365,524694
,YGR022C,chrVII,529257,529586
,YGR025W,chrVII,532639,532941
,YGR026W,chrVII,532985,533821
,YGR027W-A,chrVII,536057,537379
,YGR027W-B,chrVII,536057,541325
,YGR035C,chrVII,557072,557422
,YGR035W-A,chrVII,557565,557786
,YGR038C-A,chrVII,566145,567467
,YGR038C-B,chrVII,562199,567467
,YGR039W,chrVII,574888,575199
,YGR045C,chrVII,583934,584296
,YGR050C,chrVII,592086,592442
,YGR051C,chrVII,592906,593229
,YGR054W,chrVII,596693,598621
,YGR064W,chrVII,617621,617989
,YGR067C,chrVII,622372,624786
,YGR068W-A,chrVII,626294,626389
,YGR069W,chrVII,627083,627418
,YGR073C,chrVII,635615,635986
,YGR079W,chrVII,640720,641832
,YGR107W,chrVII,702667,703116
,YGR109W-A,chrVII,707610,708482
,YGR109W-B,chrVII,707610,712254
,YGR111W,chrVII,715828,717030
,YGR114C,chrVII,720265,720654
,YGR115C,chrVII,720372,721151
,YGR117C,chrVII,725049,726479
,YGR121W-A,chrVII,733412,733627
,YGR122C-A,chrVII,735630,735758
,YGR122W,chrVII,733935,735143
,YGR126W,chrVII,745835,746527
,YGR127W,chrVII,746798,747736
,YGR130C,chrVII,751394,753844
,YGR137W,chrVII,762888,763262
,YGR139W,chrVII,765726,766064
,YGR146C-A,chrVII,785276,785437
,YGR151C,chrVII,794655,794990
,YGR153W,chrVII,796092,796745
,YGR160W,chrVII,807073,807684
,YGR161C-C,chrVII,821693,823015
,YGR161C-D,chrVII,817747,823015
,YGR161W-A,chrVII,811738,813054
,YGR161W-B,chrVII,811738,817051
,YGR161W-C,chrVII,810227,810505
,YGR164W,chrVII,828625,828960
,YGR174W-A,chrVII,846655,846741
,YGR176W,chrVII,848720,849067
,YGR182C,chrVII,858551,858904
,YGR190C,chrVII,880296,880661
,YGR201C,chrVII,902520,903197
,YGR204C-A,chrVII,909061,909174
,YGR210C,chrVII,913503,914738
,YGR219W,chrVII,936035,936376
,YGR226C,chrVII,946792,947001
,YGR228W,chrVII,949365,949709
,YGR237C,chrVII,963298,965655
,YGR240C-A,chrVII,974577,974777
,YGR242W,chrVII,976415,976723
,YGR259C,chrVII,1012481,1012921
,YGR265W,chrVII,1021648,1022058
,YGR266W,chrVII,1022656,1024761
,YGR269W,chrVII,1026636,1026962
,YGR270C-A,chrVII,1027382,1027600
,YGR272C,chrVII,1038048,1038506
,YGR273C,chrVII,1038715,1039239
,YGR290W,chrVII,1075482,1075925
,YGR291C,chrVII,1076283,1076504
,YGR293C,chrVII,1079885,1080346
,YGR296C-A,chrVII,1088870,1089445
,YGR296C-B,chrVII,1089746,1090228
,YHL002C-A,chrVIII,102587,103075
,YHL005C,chrVIII,98828,99220
,YHL006W-A,chrVIII,97732,98085
,YHL008C,chrVIII,92627,94510
,YHL009W-A,chrVIII,85909,87150
,YHL009W-B,chrVIII,85909,91318
,YHL012W,chrVIII,78936,80417
,YHL015W-A,chrVIII,74699,74782
,YHL017W,chrVIII,70276,71874
,YHL019W-A,chrVIII,67711,68304
,YHL026C,chrVIII,53219,54166
,YHL030W-A,chrVIII,39074,39535
,YHL034W-A,chrVIII,33176,33637
,YHL037C,chrVIII,25778,26179
,YHL041W,chrVIII,17392,17841
,YHL042W,chrVIII,15667,16119
,YHL046W-A,chrVIII,9981,10307
,YHL048C-A,chrVIII,5663,5797
,YHL049C,chrVIII,3726,4541
,YHL050C,chrVIII,445,3311
,YHL050W-A,chrVIII,811,1293
,YHR007C-A,chrVIII,122550,122765
,YHR020W,chrVIII,143996,146062
,YHR022C,chrVIII,149575,150345
,YHR022C-A,chrVIII,151217,151306
,YHR028W-A,chrVIII,167352,167672
,YHR032C-A,chrVIII,175275,175394
,YHR032W-A,chrVIII,175195,175374
,YHR033W,chrVIII,175548,176819
,YHR049C-A,chrVIII,207234,207530
,YHR050W-A,chrVIII,209475,209645
,YHR052C-B,chrVIII,212519,212692
,YHR052W-A,chrVIII,212510,212704
,YHR054C,chrVIII,213185,214249
,YHR054C-B,chrVIII,214517,214690
,YHR054W-A,chrVIII,214508,214702
,YHR056W-A,chrVIII,217406,217840
,YHR063W-A,chrVIII,225442,225777
,YHR069C-A,chrVIII,234874,235236
,YHR070C-A,chrVIII,236102,236512
,YHR071C-A,chrVIII,238910,239230
,YHR073C-B,chrVIII,245422,245502
,YHR073W-A,chrVIII,242868,243044
,YHR078W,chrVIII,256360,258018
,YHR086W-A,chrVIII,280231,280392
,YHR095W,chrVIII,292943,293437
,YHR112C,chrVIII,334527,335663
,YHR125W,chrVIII,358858,359163
,YHR127W,chrVIII,360913,361644
,YHR130C,chrVIII,364965,365300
,YHR131C,chrVIII,365340,367892
,YHR131W-A,chrVIII,367747,367992
,YHR137C-A,chrVIII,375738,376388
,YHR138C,chrVIII,377355,377699
,YHR139C-A,chrVIII,380108,380419
,YHR140W,chrVIII,380572,381291
,YHR145C,chrVIII,388981,389337
,YHR165W-A,chrVIII,436647,436958
,YHR173C,chrVIII,450815,451153
,YHR175W-A,chrVIII,453558,453707
,YHR180C-B,chrVIII,466958,467062
,YHR180W,chrVIII,465178,465669
,YHR180W-A,chrVIII,466932,467114
,YHR182C-A,chrVIII,470939,471412
,YHR193C-A,chrVIII,488653,489027
,YHR210C,chrVIII,520712,521737
,YHR212C,chrVIII,537759,538094
,YHR212W-A,chrVIII,538742,538945
,YHR213W,chrVIII,539151,539747
,YHR213W-A,chrVIII,540549,540782
,YHR213W-B,chrVIII,540800,541099
,YHR214C-B,chrVIII,543964,549346
,YHR214C-C,chrVIII,547910,549346
,YHR214C-D,chrVIII,550648,550941
,YHR214C-E,chrVIII,551200,551499
,YHR214W,chrVIII,541651,542262
,YHR214W-A,chrVIII,543008,543493
,YHR217C,chrVIII,556581,557042
,YHR218W,chrVIII,558014,559924
,YHR218W-A,chrVIII,559932,560249
,YHR219C-A,chrVIII,561199,561681
,YHR219W,chrVIII,560173,562047
,YIL001W,chrIX,353940,355481
,YIL012W,chrIX,333011,333352
,YIL014C-A,chrIX,325212,325526
,YIL020C-A,chrIX,313713,314051
,YIL021C-A,chrIX,313199,313468
,YIL024C,chrIX,308602,309171
,YIL025C,chrIX,308201,308575
,YIL028W,chrIX,302100,302498
,YIL029W-A,chrIX,299735,300106
,YIL030W-A,chrIX,295565,295903
,YIL032C,chrIX,291961,292317
,YIL046W-A,chrIX,268309,268473
,YIL047C-A,chrIX,265099,265467
,YIL054W,chrIX,254543,254860
,YIL055C,chrIX,252042,253925
,YIL058W,chrIX,246914,247198
,YIL059C,chrIX,246550,246915
,YIL060W,chrIX,246392,246826
,YIL066W-A,chrIX,237366,237809
,YIL067C,chrIX,235724,237760
,YIL068W-A,chrIX,233013,233396
,YIL071W-A,chrIX,228550,229026
,YIL080W,chrIX,205635,210357
,YIL082W,chrIX,205635,206507
,YIL082W-A,chrIX,205635,210132
,YIL086C,chrIX,200153,200461
,YIL089W,chrIX,195599,196216
,YIL092W,chrIX,189066,190967
,YIL100C-A,chrIX,177343,177681
,YIL100W,chrIX,177373,177726
,YIL102C,chrIX,174582,174887
,YIL102C-A,chrIX,173365,173592
,YIL105W-A,chrIX,167664,167804
,YIL108W,chrIX,160887,162977
,YIL115W-A,chrIX,144268,144639
,YIL134C-A,chrIX,96522,96725
,YIL141W,chrIX,85053,85442
,YIL142C-A,chrIX,83208,83540
,YIL156W-A,chrIX,47292,47693
,YIL163C,chrIX,36899,37252
,YIL165C,chrIX,33718,34077
,YIL168W,chrIX,29032,29415
,YIL171W,chrIX,19515,19844
,YIL171W-A,chrIX,18260,18712
,YIL174W,chrIX,9469,9696
,YIL175W,chrIX,9183,9500
,YIL177C,chrIX,483,6147
,YIL177W-A,chrIX,846,1328
,YIR016W,chrIX,382628,383425
,YIR017W-A,chrIX,383566,384165
,YIR018C-A,chrIX,385564,385701
,YIR020C,chrIX,394255,394557
,YIR020C-B,chrIX,397215,397949
,YIR020W-A,chrIX,394917,395159
,YIR021W-A,chrIX,398514,398726
,YIR023C-A,chrIX,402383,402706
,YIR030W-A,chrIX,412899,413282
,YIR036W-A,chrIX,422635,423036
,YIR040C,chrIX,433389,433721
,YIR042C,chrIX,435273,435983
,YIR043C,chrIX,437043,438179
,YIR044C,chrIX,437994,438179
,YJL007C,chrX,422698,423012
,YJL009W,chrX,419855,420181
,YJL012C-A,chrX,410930,411127
,YJL015C,chrX,407142,407426
,YJL017W,chrX,405284,406261
,YJL018W,chrX,404326,404640
,YJL020W-A,chrX,400981,401238
,YJL021C,chrX,398633,399730
,YJL022W,chrX,398109,398417
,YJL026C-A,chrX,393066,393287
,YJL027C,chrX,391833,392249
,YJL028W,chrX,391311,391646
,YJL032W,chrX,386348,386662
,YJL043W,chrX,360130,360903
,YJL047C-A,chrX,349044,349178
,YJL052C-A,chrX,337884,338003
,YJL064W,chrX,315175,315570
,YJL067W,chrX,314084,314434
,YJL068C,chrX,313016,313915
,YJL070C,chrX,307971,310637
,YJL077W-A,chrX,294799,294885
,YJL077W-B,chrX,294047,294145
,YJL086C,chrX,272478,272846
,YJL107C,chrX,218853,220016
,YJL113W,chrX,198678,203325
,YJL114W,chrX,197915,198595
,YJL118W,chrX,191639,192298
,YJL119C,chrX,191572,191895
,YJL120W,chrX,191022,191345
,YJL127W-A,chrX,180194,180310
,YJL132W,chrX,161914,164166
,YJL135W,chrX,157877,158194
,YJL136W-A,chrX,156169,156252
,YJL150W,chrX,137123,137425
,YJL152W,chrX,136174,136533
,YJL156W-A,chrX,126604,126825
,YJL163C,chrX,111666,113333
,YJL169W,chrX,102099,102467
,YJL175W,chrX,94049,94561
,YJL182C,chrX,85435,85752
,YJL193W,chrX,71366,72574
,YJL195C,chrX,69241,69942
,YJL197C-A,chrX,65805,66086
,YJL202C,chrX,53943,54290
,YJL206C,chrX,47659,49935
,YJL211C,chrX,36757,37200
,YJL213W,chrX,32163,33158
,YJL215C,chrX,26412,26771
,YJL218W,chrX,21973,22563
,YJL220W,chrX,18243,18695
,YJL222W-A,chrX,9452,9679
,YJL222W-B,chrX,9346,9483
,YJL225C,chrX,466,6130
,YJL225W-A,chrX,829,1311
,YJR012C,chrX,459795,460193
,YJR015W,chrX,462721,464253
,YJR018W,chrX,466786,467148
,YJR020W,chrX,468001,468333
,YJR023C,chrX,469804,470205
,YJR026W,chrX,472760,474082
,YJR027W,chrX,472760,478028
,YJR028W,chrX,478344,479666
,YJR029W,chrX,478344,483612
,YJR037W,chrX,503102,503485
,YJR038C,chrX,503710,504072
,YJR056C,chrX,541792,542502
,YJR071W,chrX,570405,570773
,YJR079W,chrX,580205,581239
,YJR084W,chrX,583733,585004
,YJR087W,chrX,586400,586750
,YJR096W,chrX,611195,612043
,YJR098C,chrX,613186,615156
,YJR107C-A,chrX,628457,628693
,YJR112W-A,chrX,637790,638168
,YJR114W,chrX,638659,639051
,YJR115W,chrX,639942,640451
,YJR124C,chrX,652892,654238
,YJR128W,chrX,662921,663280
,YJR140W-A,chrX,690961,691110
,YJR142W,chrX,697141,698169
,YJR146W,chrX,703885,704238
,YJR149W,chrX,707160,708374
,YJR151W-A,chrX,717580,717630
,YJR154W,chrX,725784,726824
,YJR157W,chrX,730515,730877
,YJR162C,chrX,744911,745261
,YKL003W-A,chrXI,437416,437535
,YKL030W,chrXI,382498,383103
,YKL031W,chrXI,382072,382485
,YKL033W-A,chrXI,374505,375215
,YKL036C,chrXI,369528,369920
,YKL053W,chrXI,339572,339946
,YKL063C,chrXI,321015,321518
,YKL066W,chrXI,315281,315724
,YKL068W-A,chrXI,309206,309442
,YKL069W,chrXI,307285,307827
,YKL070W,chrXI,306211,306720
,YKL083W,chrXI,280921,281535
,YKL091C,chrXI,269718,270650
,YKL096C-B,chrXI,259073,259222
,YKL097C,chrXI,258503,258913
,YKL100W-A,chrXI,254159,254248
,YKL102C,chrXI,248062,248367
,YKL104W-A,chrXI,245032,245286
,YKL106C-A,chrXI,237147,237266
,YKL107W,chrXI,236141,237070
,YKL111C,chrXI,228464,228799
,YKL115C,chrXI,222893,223285
,YKL118W,chrXI,219126,219437
,YKL123W,chrXI,212043,212423
,YKL131W,chrXI,194478,194999
,YKL136W,chrXI,186416,186814
,YKL145W-A,chrXI,174958,175050
,YKL147C,chrXI,171551,172168
,YKL153W,chrXI,163600,164109
,YKL156C-A,chrXI,158975,159091
,YKL158W,chrXI,154996,155298
,YKL162C,chrXI,147630,148838
,YKL162C-A,chrXI,145922,146074
,YKL165C-A,chrXI,135790,136023
,YKL169C,chrXI,130685,131068
,YKL177W,chrXI,114356,114694
,YKL183C-A,chrXI,98395,98607
,YKL199C,chrXI,68270,69109
,YKL200C,chrXI,65913,67109
,YKL202W,chrXI,63821,64402
,YKL222C,chrXI,3503,5620
,YKL223W,chrXI,2389,2721
,YKL225W,chrXI,451,798
,YKR004C-A,chrXI,447437,447679
,YKR005C,chrXI,448521,450167
,YKR012C,chrXI,463739,464116
,YKR015C,chrXI,466961,468667
,YKR018C,chrXI,473723,475900
,YKR032W,chrXI,506517,506831
,YKR033C,chrXI,506879,507304
,YKR040C,chrXI,518063,518566
,YKR041W,chrXI,518198,518950
,YKR045C,chrXI,523418,523969
,YKR047W,chrXI,525257,525562
,YKR070W,chrXI,573574,574632
,YKR073C,chrXI,578187,578507
,YKR075C,chrXI,579827,580750
,YKR075W-A,chrXI,580212,580481
,YKR099C-A,chrXI,638531,638722
,YKR104W,chrXI,656836,657756
,YLL006W-A,chrXII,136345,136521
,YLL017W,chrXII,112234,112545
,YLL019W-A,chrXII,106908,107000
,YLL020C,chrXII,105556,105861
,YLL032C,chrXII,74270,76747
,YLL037W,chrXII,66562,66942
,YLL044W,chrXII,48216,48662
,YLL047W,chrXII,46672,47055
,YLL053C,chrXII,35503,35961
,YLL054C,chrXII,32673,35204
,YLL056C,chrXII,27409,28305
,YLL059C,chrXII,22474,22980
,YLL065W,chrXII,11726,12076
,YLL066C,chrXII,6120,9836
,YLL066W-A,chrXII,6486,6968
,YLL066W-B,chrXII,5605,5775
,YLL067C,chrXII,585,4301
,YLL067W-A,chrXII,843,1325
,YLR001C,chrXII,151389,153977
,YLR012C,chrXII,169982,170281
,YLR030W,chrXII,203290,204081
,YLR031W,chrXII,204225,204785
,YLR035C-A,chrXII,215440,218907
,YLR036C,chrXII,221521,222132
,YLR041W,chrXII,229377,229697
,YLR046C,chrXII,238001,238813
,YLR076C,chrXII,283185,283607
,YLR101C,chrXII,342566,342961
,YLR108C,chrXII,366667,368124
,YLR111W,chrXII,370391,370723
,YLR112W,chrXII,370791,371210
,YLR120W-A,chrXII,388672,388773
,YLR122C,chrXII,390954,391331
,YLR123C,chrXII,391078,391407
,YLR124W,chrXII,391600,391944
,YLR125W,chrXII,393484,393894
,YLR126C,chrXII,394765,395520
,YLR140W,chrXII,423474,423800
,YLR146W-A,chrXII,433870,434058
,YLR149C-A,chrXII,440370,440456
,YLR152C,chrXII,442958,444688
,YLR154C-G,chrXII,462522,462671
,YLR154C-H,chrXII,468827,468958
,YLR154W-A,chrXII,452438,452623
,YLR154W-B,chrXII,454392,454556
,YLR154W-E,chrXII,455433,455636
,YLR154W-F,chrXII,455883,456023
,YLR156C-A,chrXII,472479,472610
,YLR156W,chrXII,472113,472457
,YLR157C-A,chrXII,480279,481601
,YLR157C-B,chrXII,476333,481601
,YLR157C-C,chrXII,482059,482190
,YLR157W-D,chrXII,475764,475976
,YLR157W-E,chrXII,481873,482037
,YLR159C-A,chrXII,485711,485842
,YLR159W,chrXII,485345,485689
,YLR161W,chrXII,488997,489341
,YLR162W,chrXII,489573,489929
,YLR163W-A,chrXII,492812,492925
,YLR169W,chrXII,500335,500688
,YLR171W,chrXII,500733,501122
,YLR177W,chrXII,511054,512940
,YLR179C,chrXII,514108,514713
,YLR184W,chrXII,522106,522453
,YLR198C,chrXII,547286,547645
,YLR202C,chrXII,550194,550636
,YLR217W,chrXII,572909,573232
,YLR222C-A,chrXII,582006,582236
,YLR225C,chrXII,587695,588918
,YLR227W-A,chrXII,593438,594760
,YLR227W-B,chrXII,593438,598706
,YLR230W,chrXII,604574,604879
,YLR232W,chrXII,606830,607177
,YLR235C,chrXII,611532,611930
,YLR236C,chrXII,611794,612117
,YLR252W,chrXII,641957,642262
,YLR255C,chrXII,645600,645953
,YLR256W-A,chrXII,651117,652439
,YLR257W,chrXII,658826,659791
,YLR264C-A,chrXII,673828,673944
,YLR269C,chrXII,680866,681216
,YLR278C,chrXII,699999,704024
,YLR279W,chrXII,704309,704698
,YLR280C,chrXII,704483,704833
,YLR282C,chrXII,705071,705412
,YLR285C-A,chrXII,708168,708338
,YLR286W-A,chrXII,708562,708696
,YLR287C,chrXII,710991,712058
,YLR294C,chrXII,721701,722030
,YLR296W,chrXII,722978,723304
,YLR297W,chrXII,724044,724433
,YLR299C-A,chrXII,727911,728003
,YLR302C,chrXII,732191,732553
,YLR311C,chrXII,757265,757612
,YLR312C-B,chrXII,760355,760642
,YLR317W,chrXII,765655,766089
,YLR326W,chrXII,782174,782896
,YLR334C,chrXII,796698,797078
,YLR339C,chrXII,805784,806335
,YLR342W-A,chrXII,815810,815983
,YLR345W,chrXII,820511,822040
,YLR347W-A,chrXII,824789,824929
,YLR349W,chrXII,827521,828027
,YLR358C,chrXII,843487,844050
,YLR361C-A,chrXII,849383,849679
,YLR363W-A,chrXII,853461,853718
,YLR364C-A,chrXII,855523,855645
,YLR365W,chrXII,855199,855531
,YLR366W,chrXII,855538,855843
,YLR374C,chrXII,871453,871842
,YLR379W,chrXII,876922,877296
,YLR379W-A,chrXII,877444,877716
,YLR391W,chrXII,903929,904387
,YLR399W-A,chrXII,920869,920973
,YLR400W,chrXII,922063,922536
,YLR402W,chrXII,924889,925080
,YLR406C-A,chrXII,932206,932355
,YLR410W-A,chrXII,941483,942799
,YLR410W-B,chrXII,941483,946796
,YLR412C-A,chrXII,950267,950473
,YLR415C,chrXII,954259,954597
,YLR416C,chrXII,954491,954889
,YLR419W,chrXII,958428,962735
,YLR428C,chrXII,990617,990961
,YLR434C,chrXII,1006025,1006408
,YLR437C-A,chrXII,1012459,1012686
,YLR444C,chrXII,1023686,1023988
,YLR456W,chrXII,1055070,1055684
,YLR458W,chrXII,1056455,1056835
,YLR460C,chrXII,1059757,1060887
,YLR462W,chrXII,1065956,1066564
,YLR463C,chrXII,1066265,1066816
,YLR464W,chrXII,1066572,1067501
,YLR466C-A,chrXII,1070387,1070869
,YLR466C-B,chrXII,1071594,1071710
,YLR467C-A,chrXII,1077050,1077532
,YML003W,chrXIII,263483,264355
,YML009C-A,chrXIII,250675,251001
,YML009W-B,chrXIII,250435,250911
,YML012C-A,chrXIII,245537,245914
,YML018C,chrXIII,234771,235952
,YML020W,chrXIII,231149,233143
,YML031C-A,chrXIII,214086,214421
,YML033W,chrXIII,211715,212155
,YML034C-A,chrXIII,209428,209826
,YML037C,chrXIII,204386,205408
,YML039W,chrXIII,196628,201896
,YML040W,chrXIII,196628,197950
,YML045W,chrXIII,184461,189729
,YML045W-A,chrXIII,184461,185783
,YML047W-A,chrXIII,179893,180258
,YML053C,chrXIII,169116,169754
,YML054C-A,chrXIII,167623,167781
,YML057C-A,chrXIII,160023,160412
,YML082W,chrXIII,101862,103811
,YML083C,chrXIII,99794,101050
,YML084W,chrXIII,99489,99797
,YML089C,chrXIII,91041,91409
,YML090W,chrXIII,90744,91130
,YML094C-A,chrXIII,82219,82620
,YML096W,chrXIII,79909,81486
,YML099W-A,chrXIII,74229,74558
,YML100W-A,chrXIII,70138,70311
,YML101C-A,chrXIII,69409,69726
,YML108W,chrXIII,54793,55110
,YML116W-A,chrXIII,37472,37774
,YML119W,chrXIII,30611,31684
,YML122C,chrXIII,26038,26418
,YML131W,chrXIII,10198,11295
,YML133C,chrXIII,461,4684
,YML133W-A,chrXIII,1610,2185
,YML133W-B,chrXIII,827,1309
,YMR001C-A,chrXIII,271347,271577
,YMR007W,chrXIII,279960,280340
,YMR008C-A,chrXIII,283081,283548
,YMR013C-A,chrXIII,296471,296620
,YMR013W-A,chrXIII,298311,298391
,YMR027W,chrXIII,325877,327289
,YMR030W-A,chrXIII,337313,337603
,YMR031W-A,chrXIII,334709,335035
,YMR045C,chrXIII,357359,362627
,YMR046C,chrXIII,361305,362627
,YMR046W-A,chrXIII,362702,362830
,YMR050C,chrXIII,373057,378325
,YMR051C,chrXIII,377003,378325
,YMR052C-A,chrXIII,380069,380434
,YMR057C,chrXIII,388359,388730
,YMR075C-A,chrXIII,415688,416053
,YMR082C,chrXIII,431769,432125
,YMR084W,chrXIII,436628,437416
,YMR085W,chrXIII,437491,438789
,YMR086C-A,chrXIII,442026,442364
,YMR090W,chrXIII,449245,449928
,YMR099C,chrXIII,463934,464827
,YMR103C,chrXIII,472902,473264
,YMR105W-A,chrXIII,478064,478258
,YMR114C,chrXIII,496343,497449
,YMR119W-A,chrXIII,506996,507370
,YMR122C,chrXIII,510701,511075
,YMR135W-A,chrXIII,539911,540444
,YMR141C,chrXIII,549736,550044
,YMR141W-A,chrXIII,550911,551135
,YMR153C-A,chrXIII,565574,565909
,YMR155W,chrXIII,568551,570194
,YMR158C-A,chrXIII,573194,573331
,YMR158W-B,chrXIII,574471,574791
,YMR172C-A,chrXIII,607828,608211
,YMR173W-A,chrXIII,608897,610081
,YMR175W-A,chrXIII,611314,611508
,YMR181C,chrXIII,623616,624080
,YMR187C,chrXIII,634689,635984
,YMR193C-A,chrXIII,651072,651458
,YMR194C-A,chrXIII,652912,653136
,YMR196W,chrXIII,655076,658342
,YMR206W,chrXIII,675896,676837
,YMR209C,chrXIII,685911,687284
,YMR230W-A,chrXIII,733268,733456
,YMR242W-A,chrXIII,754297,754386
,YMR244W,chrXIII,757250,758317
,YMR245W,chrXIII,758563,759183
,YMR247W-A,chrXIII,769283,769426
,YMR253C,chrXIII,775946,777190
,YMR254C,chrXIII,777615,777923
,YMR262W,chrXIII,793726,794667
,YMR265C,chrXIII,796540,797925
,YMR268W-A,chrXIII,804455,804691
,YMR272W-A,chrXIII,810466,810579
,YMR272W-B,chrXIII,811089,811196
,YMR290W-A,chrXIII,851422,851769
,YMR294W-A,chrXIII,858209,858568
,YMR295C,chrXIII,858297,858890
,YMR304C-A,chrXIII,878780,879130
,YMR306C-A,chrXIII,886183,886572
,YMR307C-A,chrXIII,887731,887925
,YMR315W,chrXIII,902800,903849
,YMR315W-A,chrXIII,904286,904393
,YMR316C-A,chrXIII,905662,905973
,YMR316C-B,chrXIII,907321,907629
,YMR317W,chrXIII,907364,910786
,YMR320W,chrXIII,916746,917051
,YMR321C,chrXIII,917579,917896
,YMR324C,chrXIII,922202,922444
,YMR326C,chrXIII,923494,923802
,YNCA0006C,chrI,182522,182603
,YNCB0001W,chrII,9583,9666
,YNCB0002W,chrII,36398,36488
,YNCB0004W,chrII,197494,197567
,YNCB0005C,chrII,197629,197699
,YNCB0006W,chrII,227075,227156
,YNCB0007W,chrII,266378,266450
,YNCB0008W,chrII,276805,280645
,YNCB0011C,chrII,326792,326865
,YNCB0012W,chrII,347603,347686
,YNCB0013W,chrII,350827,350898
,YNCB0015W,chrII,405878,405949
,YNCB0016W,chrII,405960,406031
,YNCB0017C,chrII,643007,643078
,YNCB0018W,chrII,645167,645238
,YNCC0001C,chrIII,82462,82533
,YNCC0005W,chrIII,127716,127789
,YNCC0008W,chrIII,149920,149991
,YNCC0009C,chrIII,151284,151356
,YNCC0010C,chrIII,168301,168372
,YNCC0014W,chrIII,295484,295556
,YNCD0001W,chrIV,83548,83618
,YNCD0003W,chrIV,359577,359672
,YNCD0004W,chrIV,410379,410451
,YNCD0005C,chrIV,434264,434336
,YNCD0006W,chrIV,437772,437853
,YNCD0007C,chrIV,488797,488870
,YNCD0008W,chrIV,519743,519826
,YNCD0009W,chrIV,520972,521043
,YNCD0011W,chrIV,568882,568953
,YNCD0012W,chrIV,568964,569035
,YNCD0013C,chrIV,619969,620041
,YNCD0014C,chrIV,645153,645224
,YNCD0015C,chrIV,668007,668080
,YNCD0016C,chrIV,802731,802802
,YNCD0017W,chrIV,884361,884493
,YNCD0019C,chrIV,980974,981055
,YNCD0020W,chrIV,992832,992902
,YNCD0021C,chrIV,1017207,1017278
,YNCD0022C,chrIV,1075472,1075544
,YNCD0023C,chrIV,1095370,1095461
,YNCD0024C,chrIV,1150842,1150941
,YNCD0026W,chrIV,1201750,1201822
,YNCD0028W,chrIV,1305630,1305712
,YNCD0029C,chrIV,1352466,1352538
,YNCD0031C,chrIV,1461715,1461829
,YNCE0004C,chrV,61890,61960
,YNCE0005W,chrV,86604,86685
,YNCE0008C,chrV,131082,131153
,YNCE0009C,chrV,135425,135497
,YNCE0010W,chrV,138666,138737
,YNCE0012W,chrV,177099,177170
,YNCE0013W,chrV,207357,207428
,YNCE0014W,chrV,250286,250357
,YNCE0016C,chrV,312023,312095
,YNCE0018W,chrV,354934,355005
,YNCE0021C,chrV,434541,434612
,YNCE0022C,chrV,435752,435824
,YNCE0023W,chrV,438700,438773
,YNCE0025C,chrV,443202,443275
,YNCE0026W,chrV,469457,469530
,YNCE0027C,chrV,487331,487402
,YNCE0028C,chrV,492352,492424
,YNCE0029C,chrV,551285,551358
,YNCF0004C,chrVI,137486,137559
,YNCF0005C,chrVI,157916,158007
,YNCF0008C,chrVI,180974,181044
,YNCF0009C,chrVI,191513,191613
,YNCF0011C,chrVI,204924,204996
,YNCF0014C,chrVI,226688,226760
,YNCG0002C,chrVII,73829,73902
,YNCG0003C,chrVII,110625,110696
,YNCG0004W,chrVII,115488,115583
,YNCG0005W,chrVII,122269,122341
,YNCG0007C,chrVII,185714,185786
,YNCG0008W,chrVII,205521,205634
,YNCG0009C,chrVII,287350,287455
,YNCG0011W,chrVII,319781,319852
,YNCG0016C,chrVII,401527,401598
,YNCG0017W,chrVII,405470,405541
,YNCG0018C,chrVII,412294,412367
,YNCG0020C,chrVII,440716,440807
,YNCG0021W,chrVII,531610,531681
,YNCG0022W,chrVII,541850,541921
,YNCG0023C,chrVII,544577,544648
,YNCG0025C,chrVII,561662,561743
,YNCG0027W,chrVII,661749,661820
,YNCG0028W,chrVII,700675,700756
,YNCG0029C,chrVII,700953,701048
,YNCG0030C,chrVII,707108,707179
,YNCG0031W,chrVII,731137,731210
,YNCG0032W,chrVII,736340,736411
,YNCG0033W,chrVII,739122,739195
,YNCG0034W,chrVII,774349,774421
,YNCG0036W,chrVII,794417,794489
,YNCG0037W,chrVII,823482,823555
,YNCG0038C,chrVII,828723,828794
,YNCG0039W,chrVII,845649,845719
,YNCG0040C,chrVII,857378,857491
,YNCG0041W,chrVII,876394,876466
,YNCG0042C,chrVII,878710,878815
,YNCG0043C,chrVII,930953,931023
