Database,UniparcID,Description,Start,End
PROSITE,UPI0000126791,SANT/Myb domain,34,110
PROSITE,UPI000012BBF4,Glutathione peroxidase active site,24,39
PROSITE,UPI000012BBF4,Glutathione peroxidase conserved site,60,67
PROSITE,UPI000012BBF4,Glutathione peroxidase,1,165
PROSITE,UPI0000168374,EF-hand domain,131,166
PROSITE,UPI0000168374,"EF-Hand 1, calcium-binding site",34,46
PROSITE,UPI000158EEB1,"Protein kinase, ATP binding site",87,115
PROSITE,UPI000158EEB1,Protein kinase domain,81,369
PROSITE,UPI000158EEB1,"Serine/threonine-protein kinase, active site",235,247
PROSITE,UPI000012DAAE,Major facilitator superfamily domain,141,559
PROSITE,UPI0000D796A0,"Serine/threonine-protein kinase, active site",559,571
PROSITE,UPI0000D796A0,Protein kinase domain,412,712
PROSITE,UPI000012DEC2,"Protein kinase, ATP binding site",29,55
PROSITE,UPI000012DEC2,Protein kinase domain,23,318
PROSITE,UPI000012DEC2,"Serine/threonine-protein kinase, active site",149,161
PROSITE,UPI000013B6AA,TRAM/LAG1/CLN8 homology domain,168,384
PROSITE,UPI0000128752,Cell wall mannoprotein PIR repeat,194,212
PROSITE,UPI00001D4794,"Peptidase M22, conserved site",126,146
PROSITE,UPI0000128D5D,Holocytochrome c/c1 synthase,163,169
PROSITE,UPI0000128D5D,Holocytochrome c/c1 synthase,109,124
PROSITE,UPI000013B756,"Tripartite DENN domain, FNIP1/2-type",114,825
PROSITE,UPI00074481D3,,145,178
PROSITE,UPI00074481D3,,296,333
PROSITE,UPI00074481D3,WD40 repeat,48,87
PROSITE,UPI00074481D3,"WD40 repeat, conserved site",317,331
PROSITE,UPI000013B725,WD40 repeat,276,316
PROSITE,UPI0000129370,"DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site",198,207
PROSITE,UPI0000129370,"Helicase superfamily 1/2, ATP-binding domain",91,257
PROSITE,UPI0000129370,"Helicase, C-terminal domain-like",262,456
PROSITE,UPI0000168383,,10,60
PROSITE,UPI000012EE24,"Malate dehydrogenase, active site",164,176
PROSITE,UPI00001D4791,,304,348
PROSITE,UPI0000053183,PUL domain,465,715
PROSITE,UPI0000053183,,9,40
PROSITE,UPI0000053183,,216,247
PROSITE,UPI0000053183,,95,125
PROSITE,UPI0000053183,PLAA family ubiquitin binding domain,352,449
PROSITE,UPI0000053183,WD40 repeat,216,256
PROSITE,UPI0000129E69,"Serine/threonine-protein kinase, active site",255,267
PROSITE,UPI0000129E69,Protein kinase domain,88,420
PROSITE,UPI000012F58E,Mitochondrial substrate/solute carrier,21,108
PROSITE,UPI00001366A9,"Aminoacyl-tRNA synthetase, class II",67,342
PROSITE,UPI0000053219,"Large ribosomal subunit protein uL14, conserved site",71,98
PROSITE,UPI000004F935,"Fructose-bisphosphate aldolase, class-II",172,183
PROSITE,UPI000004F935,"Fructose-bisphosphate aldolase, class-II",101,112
PROSITE,UPI000012F624,Zinc finger C2H2-type,575,596
PROSITE,UPI000012F624,Zinc finger C2H2-type,602,629
PROSITE,UPI000016838C,"ABC transporter-like, conserved site",792,806
PROSITE,UPI000016838C,"ABC transporter-like, ATP-binding domain",651,892
PROSITE,UPI000016838C,"ABC transporter type 1, transmembrane domain",967,1218
PROSITE,UPI000013B683,PA14/GLEYA domain,111,271
PROSITE,UPI000013B654,Zn(2)Cys(6) fungal-type DNA-binding domain,18,49
PROSITE,UPI000013B654,Zn(2)Cys(6) fungal-type DNA-binding domain,18,47
PROSITE,UPI000012C32A,Translational (tr)-type GTP-binding domain,165,390
PROSITE,UPI000012C32A,"Tr-type G domain, conserved site",221,236
PROSITE,UPI0000130EB7,"Oxysterol-binding protein, conserved site",153,164
PROSITE,UPI000013B788,"Zinc finger, RING-type",179,224
PROSITE,UPI000013B788,"Zinc finger, RING-type, conserved site",195,204
PROSITE,UPI000013B788,TRIAD supradomain,175,388
PROSITE,UPI000013B701,"Zinc finger, CHY-type",10,94
PROSITE,UPI000012DA91,High mobility group box domain,361,429
PROSITE,UPI00001316D8,"ATPase, AAA-type, conserved site",834,852
PROSITE,UPI000012E654,"Heat shock protein 70, conserved site",235,248
PROSITE,UPI000012E654,"Heat shock protein 70, conserved site",387,401
PROSITE,UPI000004F940,"Phosphoenolpyruvate carboxykinase (ATP), conserved site",267,282
PROSITE,UPI0000131928,"Transcription regulator HTH, APSES-type DNA-binding domain",186,292
PROSITE,UPI0000168377,Cell wall mannoprotein PIR repeat,96,106
PROSITE,UPI0000168377,Cell wall mannoprotein PIR repeat,146,164
PROSITE,UPI0000131852,"Alpha-D-phosphohexomutase, conserved site",114,123
PROSITE,UPI000012EBB9,"Malic enzyme, conserved site",351,367
PROSITE,UPI000004AD15,Cell wall mannoprotein PIR repeat,183,201
PROSITE,UPI000004AD15,Cell wall mannoprotein PIR repeat,206,216
PROSITE,UPI000004F93A,"FAD-binding domain, ferredoxin reductase-type",51,155
PROSITE,UPI000013621A,"Uroporphiryn-III C-methyltransferase, conserved site",406,439
PROSITE,UPI000013621A,"Uroporphiryn-III C-methyltransferase, conserved site",331,345
PROSITE,UPI0000132424,"Allergen V5/Tpx-1-related, conserved site",306,317
PROSITE,UPI0000132424,"Allergen V5/Tpx-1-related, conserved site",279,289
PROSITE,UPI0000053164,Leucine-rich repeat,1099,1120
PROSITE,UPI00001329B5,"PTR2 family proton/oligopeptide symporter, conserved site",244,256
PROSITE,UPI00001329B5,"PTR2 family proton/oligopeptide symporter, conserved site",144,168
PROSITE,UPI0000132BA8,"ABC transporter type 1, transmembrane domain",136,366
PROSITE,UPI0000132BA8,"ABC transporter-like, ATP-binding domain",472,747
PROSITE,UPI0000052DCE,"Zinc finger, CCHC-type",182,196
PROSITE,UPI0000052DCE,DWNN domain,5,78
PROSITE,UPI0000050E10,XPG conserved site,80,94
PROSITE,UPI0000050E10,XPG conserved site,147,161
PROSITE,UPI000017CCBC,"Zinc finger, LIM-type",554,619
PROSITE,UPI000017CCBC,"Zinc finger, LIM-type",556,594
PROSITE,UPI000013388C,,68,288
PROSITE,UPI000013388C,,66,238
PROSITE,UPI000013388C,Small GTPase,66,291
PROSITE,UPI000012AB4F,"Folylpolyglutamate synthetase, conserved site",130,145
PROSITE,UPI000012AB4F,"Folylpolyglutamate synthetase, conserved site",30,54
PROSITE,UPI0001F7BD57,SH3 domain,1120,1182
PROSITE,UPI0001F7BD57,"Myosin head, motor domain-like",36,715
PROSITE,UPI0001F7BD57,Class I myosin tail homology domain,771,961
PROSITE,UPI000013B6C2,Zn(2)Cys(6) fungal-type DNA-binding domain,46,78
PROSITE,UPI000013B6C2,Zn(2)Cys(6) fungal-type DNA-binding domain,46,76
PROSITE,UPI000004F93B,Small ribosomal subunit protein eS27,36,68
PROSITE,UPI0000053234,Brix domain,28,243
PROSITE,UPI0000134E91,"Small ribosomal subunit protein eS21, conserved site",11,19
PROSITE,UPI0000168375,"Large ribosomal subunit protein uL22, conserved site",126,150
PROSITE,UPI000012DEC4,"Serine/threonine-protein kinase, active site",576,588
PROSITE,UPI000012DEC4,Protein kinase domain,449,912
PROSITE,UPI000012DEC4,"Protein kinase, ATP binding site",455,478
PROSITE,UPI00001351E8,SAC domain,115,454
PROSITE,UPI000012FC09,"Nuclear pore complex protein Nup98-Nup96-like, autopeptidase S59 domain",814,956
PROSITE,UPI000013B738,"Carbohydrate kinase, predicted, conserved site",115,125
PROSITE,UPI000013B738,"Carbohydrate kinase, predicted, conserved site",246,256
PROSITE,UPI000013B738,ATP/ADP-dependent (S)-NAD(P)H-hydrate dehydratase,11,335
PROSITE,UPI0000130B50,Mitochondrial substrate/solute carrier,227,312
PROSITE,UPI0000130B50,,1,34
PROSITE,UPI000013B6CF,"Short-chain dehydrogenase/reductase, conserved site",185,213
PROSITE,UPI0000135722,"Succinate dehydrogenase, cytochrome b subunit, conserved site",156,169
PROSITE,UPI0000135722,"Succinate dehydrogenase, cytochrome b subunit, conserved site",75,99
PROSITE,UPI000012937A,"Fumarate reductase/succinate dehydrogenase, FAD-binding site",88,97
PROSITE,UPI00001358E0,Target SNARE coiled-coil homology domain,7,69
PROSITE,UPI0000131265,Protein kinase domain,299,549
PROSITE,UPI0000131265,"Zinc finger, CCCH-type",8,37
PROSITE,UPI0000135AF5,Kinesin motor domain,27,364
PROSITE,UPI0000135AF5,"Kinesin motor domain, conserved site",256,267
PROSITE,UPI0000128FF7,"Orn/DAP/Arg decarboxylase 2, pyridoxal-phosphate binding site",113,131
PROSITE,UPI0000128FF7,"Orn/DAP/Arg decarboxylase 2, conserved site",274,288
PROSITE,UPI00000530DE,Translational (tr)-type GTP-binding domain,131,338
PROSITE,UPI0000135D64,,709,740
PROSITE,UPI0000135D64,,742,769
PROSITE,UPI0000135D64,Ankyrin repeat,742,774
PROSITE,UPI000013B773,Stress-induced protein SRP1/TIP1,99,105
PROSITE,UPI000013B76F,"Serine/threonine dehydratase, pyridoxal-phosphate-binding site",44,57
PROSITE,UPI0000132144,"DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site",468,477
PROSITE,UPI0000132144,"Helicase superfamily 1/2, ATP-binding domain",360,526
PROSITE,UPI0000132144,"Helicase, C-terminal domain-like",540,735
PROSITE,UPI00000530EE,WW domain,1,31
PROSITE,UPI00000530EE,WW domain,45,70
PROSITE,UPI00000530EE,FF domain,132,188
PROSITE,UPI000012DEC1,"Protein kinase, ATP binding site",198,225
PROSITE,UPI000012DEC1,Protein kinase domain,192,508
PROSITE,UPI000012DEC1,"Serine/threonine-protein kinase, active site",350,362
PROSITE,UPI0000053081,"Elongation factor 1B gamma, C-terminal",251,412
PROSITE,UPI0000053081,"Glutathione S-transferase, C-terminal-like",86,217
PROSITE,UPI00001360DD,"ABC transporter-like, conserved site",506,520
PROSITE,UPI00001360DD,"ABC transporter type 1, transmembrane domain",29,319
PROSITE,UPI00001360DD,"ABC transporter-like, ATP-binding domain",1052,1287
PROSITE,UPI000012DF93,"Phosphoribosyl pyrophosphate synthetase, conserved site",128,143
PROSITE,UPI000016838B,"Transcription factor TFIIE beta subunit, DNA-binding domain",113,187
PROSITE,UPI0000136B3D,"Translationally controlled tumour protein, conserved site",44,54
PROSITE,UPI0000136B3D,"Translationally controlled tumour protein, conserved site",124,146
PROSITE,UPI0000136B3D,Translationally controlled tumour protein (TCTP) domain,1,167
PROSITE,UPI0001F7BD5D,Protein kinase domain,196,503
PROSITE,UPI0001F7BD5D,"Serine/threonine-protein kinase, active site",325,337
PROSITE,UPI000004F92D,"RNA helicase, DEAD-box type, Q motif",22,50
PROSITE,UPI000004F92D,"ATP-dependent RNA helicase DEAD-box, conserved site",168,176
PROSITE,UPI000004F92D,"Helicase, C-terminal domain-like",233,394
PROSITE,UPI000004F92D,"Helicase superfamily 1/2, ATP-binding domain",53,222
PROSITE,UPI0000052E95,"Serine/threonine-protein kinase, active site",207,219
PROSITE,UPI0000052E95,"Protein kinase, ATP binding site",94,126
PROSITE,UPI0000052E95,Protein kinase domain,88,342
PROSITE,UPI0000052E95,"AGC-kinase, C-terminal",343,398
PROSITE,UPI0000132B7F,Zn(2)Cys(6) fungal-type DNA-binding domain,33,62
PROSITE,UPI0000132B7F,Zn(2)Cys(6) fungal-type DNA-binding domain,33,60
PROSITE,UPI000013B753,"Amino acid permease, conserved site",86,117
PROSITE,UPI0000052F5E,"Protein prenyltransferase, alpha subunit",47,81
PROSITE,UPI000013B6BD,"Zinc finger, RING-type",699,752
PROSITE,UPI00001379EE,Ubiquitin specific protease domain,298,707
PROSITE,UPI00001379EE,"Ubiquitin specific protease, conserved site",633,650
PROSITE,UPI00001379EE,"Ubiquitin specific protease, conserved site",299,314
PROSITE,UPI0000036C5E,Ubiquitin conserved site,27,52
PROSITE,UPI0000036C5E,Ubiquitin-like domain,1,76
PROSITE,UPI0000137AD6,HECT domain,1128,1483
PROSITE,UPI00000531A9,"ATPase, AAA-type, conserved site",349,367
PROSITE,UPI000013794A,"Ubiquitin-activating enzyme E1, conserved site",376,384
PROSITE,UPI000013794A,"Ubiquitin-activating enzyme E1, Cys active site",598,606
PROSITE,UPI0000403F16,Bromodomain,205,275
PROSITE,UPI0000403F16,"Bromodomain, conserved site",210,267
PROSITE,UPI0000137C32,"Adenylate kinase, conserved site",100,111
PROSITE,UPI000004F939,CS domain,5,108
PROSITE,UPI0000135709,Leucine-rich repeat,248,269
PROSITE,UPI000013B68B,Major facilitator superfamily domain,39,566
PROSITE,UPI0000052F4B,SET domain,313,456
PROSITE,UPI0000052F4B,"Zinc finger, PHD-type, conserved site",120,163
PROSITE,UPI0000052F4B,"Zinc finger, PHD-finger",117,166
PROSITE,UPI0000053284,Phospholipase D/Transphosphatidylase,791,818
PROSITE,UPI00000530FC,RNA recognition motif domain,64,138
PROSITE,UPI000013B727,B30.2/SPRY domain,166,364
PROSITE,UPI0000052DD0,,109,143
PROSITE,UPI0000052DD0,WD40 repeat,109,143
PROSITE,UPI000005304A,Transcription factor TFE/TFIIEalpha HTH domain,9,99
PROSITE,UPI000013B673,Patatin-like phospholipase domain,282,483
PROSITE,UPI0000155BB3,FATC domain,2442,2474
PROSITE,UPI0000155BB3,"Phosphatidylinositol 3/4-kinase, conserved site",2264,2284
PROSITE,UPI0000155BB3,"Phosphatidylinositol 3/4-kinase, conserved site",2127,2141
PROSITE,UPI0000155BB3,PIK-related kinase,1338,1922
PROSITE,UPI0000155BB3,"Phosphatidylinositol 3-/4-kinase, catalytic domain",2097,2421
PROSITE,UPI000034F5D2,TRAM domain,163,228
PROSITE,UPI000034F5D2,"RNA methyltransferase TrmA, conserved site",621,631
PROSITE,UPI000034F5D2,"RNA methyltransferase TrmA, active site",564,595
PROSITE,UPI000034F5D2,tRNA (uracil-5-)-methyltransferase,1,638
PROSITE,UPI000034F5D2,(Uracil-5)-methyltransferase family,250,639
PROSITE,UPI0000052EA8,,13,207
PROSITE,UPI0000052EA8,"Indole-3-glycerol phosphate synthase, conserved site",270,286
PROSITE,UPI0000132CA6,"Dihydroorotate dehydrogenase, conserved site",248,268
PROSITE,UPI0000132CA6,"Dihydroorotate dehydrogenase, conserved site",41,60
PROSITE,UPI0000052F05,Dynamin-type guanine nucleotide-binding (G) domain,26,336
PROSITE,UPI0000052F05,GTPase effector domain,618,704
PROSITE,UPI0000052F05,"Dynamin, GTPase region, conserved site",55,64
PROSITE,UPI000004F93C,"v-SNARE, coiled-coil homology domain",140,200
PROSITE,UPI000004F93C,Synaptobrevin-like,158,177
PROSITE,UPI000004F93C,Longin domain,7,129
PROSITE,UPI0000037234,"Nucleoside diphosphate kinase, active site",116,124
PROSITE,UPI0000037234,,6,142
PROSITE,UPI000013BDFE,Protein kinase domain,347,602
PROSITE,UPI000013BDFE,"Protein kinase, ATP binding site",353,380
PROSITE,UPI000013BDFE,"Serine/threonine-protein kinase, active site",466,478
PROSITE,UPI000013BDFE,"AGC-kinase, C-terminal",603,673
PROSITE,UPI0000052FA1,,1,194
PROSITE,UPI0000052FA1,Small GTPase,1,222
PROSITE,UPI0000052FA1,,1,233
PROSITE,UPI0000052FA1,,1,201
PROSITE,UPI0000137C93,"Uracil-DNA glycosylase, active site",155,164
PROSITE,UPI000013BA31,UBX domain,273,350
PROSITE,UPI000002FC87,Thioredoxin domain,3,161
PROSITE,UPI0000052ED6,"Tubulin, conserved site",143,149
PROSITE,UPI0000136973,"Tubulin, conserved site",143,149
PROSITE,UPI0000053258,VPS9 domain,170,312
PROSITE,UPI0000053258,Ubiquitin system component CUE,408,451
PROSITE,UPI000013B97C,Ubiquitin-like domain,259,318
PROSITE,UPI000013B923,SWIB/MDM2 domain,119,195
PROSITE,UPI000013B923,"DEK, C-terminal",1,56
PROSITE,UPI0000052EAC,"Ubiquitin specific protease, conserved site",449,466
PROSITE,UPI0000052EAC,Ubiquitin specific protease domain,205,536
PROSITE,UPI0000052EAC,"Ubiquitin specific protease, conserved site",206,221
PROSITE,UPI0000052EAC,MATH/TRAF domain,39,179
PROSITE,UPI0000053031,WD40 repeat,122,162
PROSITE,UPI0000053031,"WD40 repeat, conserved site",140,154
PROSITE,UPI0000052EC3,Basic-leucine zipper domain,64,127
PROSITE,UPI0000052EC3,Basic-leucine zipper domain,69,84
PROSITE,UPI000013B967,SAM-dependent methyltransferase TRM5/TYW2-type,173,460
PROSITE,UPI000013B928,Mitochondrial substrate/solute carrier,217,301
PROSITE,UPI000013B9A5,"Zinc finger, HIT-type",244,277
PROSITE,UPI000013B9D5,Ubiquitin interacting motif,583,602
PROSITE,UPI000013B9D5,F-box domain,5,51
PROSITE,UPI0000053135,"Ubiquitin specific protease, conserved site",411,428
PROSITE,UPI0000053135,"Zinc finger, UBP-type",22,122
PROSITE,UPI0000053135,"Ubiquitin specific protease, conserved site",138,153
PROSITE,UPI0000053135,Ubiquitin specific protease domain,137,468
PROSITE,UPI000013BA45,Major facilitator superfamily domain,38,556
PROSITE,UPI00001683BF,"Aspartic peptidase, active site",458,469
PROSITE,UPI00001683BF,"Integrase, catalytic core",660,835
PROSITE,UPI000013B961,VPS9 domain,1,83
PROSITE,UPI0000036C82,"Ubiquitin-conjugating enzyme, active site",78,93
PROSITE,UPI0000036C82,"Ubiquitin-conjugating enzyme E2, catalytic core domain",4,164
PROSITE,UPI000013B9CC,Zn(2)Cys(6) fungal-type DNA-binding domain,75,109
PROSITE,UPI0000052F78,Target SNARE coiled-coil homology domain,124,186
PROSITE,UPI000013B9DE,Glutamine amidotransferase type 2 domain,2,211
PROSITE,UPI000013BD0C,Homeodomain,174,234
PROSITE,UPI000013BD0C,"Homeobox, conserved site",209,232
PROSITE,UPI000013BDFF,"AGC-kinase, C-terminal",600,670
PROSITE,UPI000013BDFF,Protein kinase domain,344,599
PROSITE,UPI000013BDFF,"Serine/threonine-protein kinase, active site",463,475
PROSITE,UPI000013BDFF,"Protein kinase, ATP binding site",350,373
PROSITE,UPI00001683BE,"Aspartic peptidase, active site",458,469
PROSITE,UPI00001683BE,"Integrase, catalytic core",660,835
PROSITE,UPI0000053062,,3,208
PROSITE,UPI0000053062,,1,176
PROSITE,UPI0000053062,Small GTPase,4,208
PROSITE,UPI0000133438,"ATPase, AAA-type, conserved site",488,506
PROSITE,UPI00001683CD,"Integrase, catalytic core",660,835
PROSITE,UPI00001683CD,"Aspartic peptidase, active site",458,469
PROSITE,UPI00001683D2,SIS domain,277,422
PROSITE,UPI000013B9FB,"Helicase, C-terminal domain-like",609,758
PROSITE,UPI00001683CB,"Integrase, catalytic core",660,835
PROSITE,UPI00001683CB,"Aspartic peptidase, active site",458,469
PROSITE,UPI000013B95A,Homocysteine-binding domain,1,101
PROSITE,UPI000011E4DB,Glutamine amidotransferase type 2 domain,2,262
PROSITE,UPI0000127CAF,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",247,261
PROSITE,UPI0000127CAF,Biotin carboxylation domain,58,567
PROSITE,UPI0000127CAF,"Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain",377,384
PROSITE,UPI0000127CAF,"Acetyl-coenzyme A carboxyltransferase, C-terminal",1826,2141
PROSITE,UPI0000127CAF,Biotin-binding site,725,742
PROSITE,UPI0000127CAF,Biotin/lipoyl attachment,694,768
PROSITE,UPI0000127CAF,"Acetyl-coenzyme A carboxyltransferase, N-terminal",1486,1822
PROSITE,UPI0000127CAF,ATP-grasp fold,216,408
PROSITE,UPI0000136A4C,CAP Gly-rich domain,189,225
PROSITE,UPI0000136A4C,CAP Gly-rich domain,181,213
PROSITE,UPI0000403EAD,"Deoxyribonuclease, TatD-related, conserved site",248,264
PROSITE,UPI000013BB3F,"DnaJ domain, conserved site",48,67
PROSITE,UPI000013BB3F,DnaJ domain,6,71
PROSITE,UPI000013BB3F,"Heat shock protein DnaJ, cysteine-rich domain",193,274
PROSITE,UPI00001683DB,,1,19
PROSITE,UPI0000110BE0,"Heavy metal-associated domain, HMA",4,68
PROSITE,UPI0000110BE0,"Heavy-metal-associated, conserved site",10,40
PROSITE,UPI000004F962,GPR1/FUN34/YaaH conserved region,88,97
PROSITE,UPI000013BAC2,"Nuclear transport factor 2, eukaryote",8,140
PROSITE,UPI000013BAC2,RNA recognition motif domain,418,494
PROSITE,UPI0000127A83,Pleckstrin homology domain,61,179
PROSITE,UPI0000127A83,Protein kinase domain,546,825
PROSITE,UPI0000127A83,"Serine/threonine-protein kinase, active site",689,701
PROSITE,UPI0000127A83,CRIB domain,184,197
PROSITE,UPI0000127EF7,UbiA prenyltransferase conserved site,142,164
PROSITE,UPI00001254EF,Adenosine/AMP deaminase active site,281,287
PROSITE,UPI0000168404,,16,233
PROSITE,UPI000034F5DA,"CDP-alcohol phosphatidyltransferase, conserved site",99,121
PROSITE,UPI000013BA75,RNA recognition motif domain,45,130
PROSITE,UPI00001683F1,"Adenylosuccinate synthase, GTP-binding site",9,16
PROSITE,UPI00001683F1,"Adenylosuccinate synthase, active site",137,148
PROSITE,UPI000013BB89,"Zinc finger, AN1-type",12,58
PROSITE,UPI000004F95D,"Helicase superfamily 1/2, ATP-binding domain",144,319
PROSITE,UPI000004F95D,"RNA helicase, DEAD-box type, Q motif",113,141
PROSITE,UPI000004F95D,"ATP-dependent RNA helicase DEAD-box, conserved site",265,273
PROSITE,UPI000004F95D,"Helicase, C-terminal domain-like",347,494
PROSITE,UPI000000056F,NUDIX hydrolase domain,101,228
PROSITE,UPI000000056F,"NUDIX hydrolase, conserved site",134,155
PROSITE,UPI0000128F2D,"Helicase superfamily 1/2, ATP-binding domain",221,401
PROSITE,UPI0000128F2D,"Helicase, C-terminal domain-like",437,603
PROSITE,UPI0000128F2D,"ATP-dependent RNA helicase DEAD-box, conserved site",339,347
PROSITE,UPI000013BACB,"Endo-1,3(4)-beta-glucanase",400,1117
PROSITE,UPI00001258B6,"Amino acid permease, conserved site",99,130
PROSITE,UPI000013BBCE,F-box domain,19,63
PROSITE,UPI0000052EB9,Tetratricopeptide repeat,671,704
PROSITE,UPI000012A0D1,"Sterol reductase, conserved site",402,425
PROSITE,UPI000012A0D1,"Sterol reductase, conserved site",191,206
PROSITE,UPI000013BB3A,"Sugar transporter, conserved site",156,172
PROSITE,UPI000013BB3A,Major facilitator superfamily domain,102,547
