Database,UniparcID,Description,Start,End
Pfam,UPI0000052F7D,"Sin1, middle CRIM domain",638,786
Pfam,UPI000013BAB3,Protein of unknown function DUF4667,10,208
Pfam,UPI000006B702,Major facilitator superfamily,85,440
Pfam,UPI0000126B31,WD40 repeat,253,279
Pfam,UPI0000053017,U3 small nucleolar RNA-associated protein 16,111,208
Pfam,UPI000013BAC8,Alpha/beta hydrolase fold-1,30,275
Pfam,UPI000016841D,Cap-associated protein Caf20,3,153
Pfam,UPI000013BACA,"Sortilin, N-terminal",55,429
Pfam,UPI000013BAC9,"Sortilin, C-terminal",753,921
Pfam,UPI000013BAC9,"Sortilin, N-terminal",305,751
Pfam,UPI0000127236,EF-hand domain,23,85
Pfam,UPI000004F966,Translation Initiation factor eIF- 4e,38,195
Pfam,UPI00001279D1,Basic-leucine zipper domain,236,294
Pfam,UPI000013BAD2,Protein of unknown function DUF468,1,84
Pfam,UPI000011EE15,"Phosphoribosylaminoimidazole carboxylase, C-terminal domain",316,375
Pfam,UPI000011EE15,"ATP-grasp fold, ATP-dependent carboxylate-amine ligase-type",112,290
Pfam,UPI000011EE15,PurE domain,405,550
Pfam,UPI000011EE15,"PurT/PurK-like, preATP-grasp domain",4,104
Pfam,UPI0000052EEF,"ETF-QO/FixC, ubiquinone-binding",270,363
Pfam,UPI0000052EEF,"ETF-QO/FixX, C-terminal domain",523,629
Pfam,UPI0000052EEF,,64,216
Pfam,UPI0000052E77,Protein kinase domain,50,334
Pfam,UPI00000695DD,"Arf3-interacting protein 1, N-terminal domain",29,188
Pfam,UPI00000695DD,,348,466
Pfam,UPI000006AAEA,AMP-dependent synthetase/ligase domain,173,444
Pfam,UPI000006AAEA,"AMP-binding enzyme, C-terminal domain",1512,1626
Pfam,UPI000006AAEA,DMAP1-binding domain,6,120
Pfam,UPI000006AAEA,"Meiotically up-regulated gene 62 protein-like, alpha-beta domain",757,909
Pfam,UPI000012DC8E,Protein kinase domain,48,309
Pfam,UPI0001E88E74,"Threonyl/alanyl tRNA synthetase, SAD",715,773
Pfam,UPI0001E88E74,"Alanyl-tRNA synthetase, class IIc, N-terminal",38,615
Pfam,UPI0001E88E74,DHHA1 domain,870,979
Pfam,UPI000004F972,Aldehyde dehydrogenase domain,53,513
Pfam,UPI000006C2F0,"Membrane bound O-acyl transferase, MBOAT",111,445
Pfam,UPI0000127F35,Cation efflux protein,13,304
Pfam,UPI0000125840,"Glycosyl transferase, ALG6/ALG8",47,528
Pfam,UPI000006ADAB,Major facilitator superfamily,63,295
Pfam,UPI000012884E,Cytochrome c1,76,293
Pfam,UPI00001258CC,"Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB",684,793
Pfam,UPI000006B3EA,Anaphase-promoting complex subunit 5 domain,302,390
Pfam,UPI00000530AD,Mu homology domain,198,490
Pfam,UPI0000168416,"Small GTPase superfamily, ARF/SAR type",6,177
Pfam,UPI0000E445EA,,159,281
Pfam,UPI0000E445EA,Scavenger mRNA decapping enzyme DcpS/DCS2,9,129
Pfam,UPI000013BC8C,"Autophagy protein Atg19/Atg34, C-terminal",196,414
Pfam,UPI00000695B0,,28,108
Pfam,UPI00000695B0,"PA-PLA1 probable phospholipase, DUF7131",185,231
Pfam,UPI00000695B0,DDHD domain,628,699
Pfam,UPI0000168418,NUDIX hydrolase domain,32,142
Pfam,UPI00001261C1,ATP synthase subunit K,1,64
Pfam,UPI000006B61D,CDR ABC transporter,591,669
Pfam,UPI000006B61D,"ABC-2 type transporter, transmembrane domain",370,579
Pfam,UPI000006B61D,"ABC transporter-like, ATP-binding domain",777,906
Pfam,UPI000006B61D,ABC transporter family G domain,935,996
Pfam,UPI0001C118A2,F-box domain,209,241
Pfam,UPI000006A922,Diacylglycerol acyltransferase,186,412
Pfam,UPI000016841B,Dihydrofolate reductase domain,11,163
Pfam,UPI00001266AB,Zinc finger C2H2-type,677,702
Pfam,UPI000006AD63,Metallo-beta-lactamase,112,337
Pfam,UPI000006AD63,Alkyl sulfatase dimerisation domain,374,512
Pfam,UPI000006AD63,"Alkyl sulfatase, C-terminal",519,641
Pfam,UPI0000052F2F,"Exosome complex exonuclease RRP44, S1 domain",913,998
Pfam,UPI0000052F2F,PIN domain,88,206
Pfam,UPI0000052F2F,Dis3-like cold-shock domain 2,422,489
Pfam,UPI0000052F2F,Rrp44-like cold shock domain,252,399
Pfam,UPI0000052F2F,Ribonuclease II/R,531,861
Pfam,UPI0000069E43,"DSC E3 ubiquitin ligase complex subunit 3, C-terminal",153,290
Pfam,UPI0000069E43,"DSC E3 ubiquitin ligase complex subunit 3, ubiquitin-like domain",25,125
Pfam,UPI0001779A5E,Brix domain,38,224
Pfam,UPI000006A511,Chs5p-Arf1p binding,123,533
Pfam,UPI00001378F4,Thymidylate synthase/dCMP hydroxymethylase domain,11,304
Pfam,UPI00001D47A8,,51,230
Pfam,UPI000006C423,Major facilitator superfamily,72,494
Pfam,UPI0000069D5B,Negative regulator of Ofd1/Enhancer of translation termination 1,1,409
Pfam,UPI0000052EFD,"Casein kinase II, regulatory subunit",38,220
Pfam,UPI0000069E66,Short-chain dehydrogenase/reductase SDR,17,64
Pfam,UPI0000052DD7,"Pre-mRNA cleavage complex subunit Clp1, C-terminal",341,445
Pfam,UPI0000052DD7,"Polyribonucleotide 5'-hydroxyl-kinase Clp1, P-loop domain",130,335
Pfam,UPI0000052DD7,"Clp1, N-terminal beta-sandwich domain",28,118
Pfam,UPI000006C3A7,"Coenzyme Q-binding protein COQ10, START domain",52,185
Pfam,UPI000012A179,GOLD domain,29,199
Pfam,UPI00001D47A5,,94,270
Pfam,UPI0000052F1A,"Histone acetyltransferase domain, MYST-type",223,400
Pfam,UPI0000052F1A,"MYST, zinc finger domain",164,218
Pfam,UPI0000052F1A,RNA binding activity-knot of a chromodomain,21,74
Pfam,UPI000012A361,"XPG, N-terminal",1,98
Pfam,UPI000012A361,XPG-I domain,141,227
Pfam,UPI000004F973,Facilitator of iron transport 2,25,112
Pfam,UPI000006AFB2,Tricarboxylate/iron carrier,10,327
Pfam,UPI0000126F6B,"Carbamoyl-phosphate synthase small subunit, N-terminal domain",12,145
Pfam,UPI0000126F6B,Glutamine amidotransferase,188,368
Pfam,UPI000004B8D7,"Ferric reductase, NAD binding domain",537,690
Pfam,UPI000004B8D7,FAD-binding 8,431,532
Pfam,UPI000004B8D7,Ferric reductase transmembrane component-like domain,280,397
Pfam,UPI000006AE58,Mitochondrial substrate/solute carrier,35,129
Pfam,UPI000012ABF8,FAD-binding 8,425,525
Pfam,UPI000012ABF8,"Ferric reductase, NAD binding domain",531,673
Pfam,UPI000012ABF8,Ferric reductase transmembrane component-like domain,274,391
Pfam,UPI000006B767,Serine hydrolase domain,1,221
Pfam,UPI0000036C97,Metallothionein-like protein Crs5,1,69
Pfam,UPI00000530C5,"Glucose-1-phosphate adenylyltransferase/Bifunctional protein GlmU-like, C-terminal hexapeptide",428,487
Pfam,UPI0000069697,"Ribonucleotide reductase, transcriptional regulator Crt10",126,390
Pfam,UPI000067CBBB,FAD-binding 8,327,414
Pfam,UPI000067CBBB,"Ferric reductase, NAD binding domain",423,595
Pfam,UPI000067CBBB,Ferric reductase transmembrane component-like domain,161,280
Pfam,UPI0001F7BD6D,Tetratricopeptide repeat,733,759
Pfam,UPI000005314F,"Gal11, coactivator domain",158,238
Pfam,UPI000005314F,"Mediator complex subunit 15, KIX domain",9,86
Pfam,UPI000005314F,"Mediator complex, subunit Med15, fungi",509,620
Pfam,UPI000006C07F,Ubiquitin system component CUE,99,139
Pfam,UPI000013BC67,Glucanosyltransferase,21,331
Pfam,UPI00000530A4,GTP binding domain,217,238
Pfam,UPI00001D47A7,"Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain",141,181
Pfam,UPI0000128F2C,DEAD/DEAH box helicase domain,117,278
Pfam,UPI0000128F2C,"Helicase, C-terminal domain-like",317,431
Pfam,UPI0000131CD4,"Histidine phosphatase superfamily, clade-1",9,85
Pfam,UPI000006B8A3,Enoyl-CoA hydratase/isomerase,15,242
Pfam,UPI0000053240,mRNA-decapping enzyme subunit 1,19,77
Pfam,UPI000006C06B,"Transcription factor domain, fungi",391,653
Pfam,UPI000006C06B,Zn(2)Cys(6) fungal-type DNA-binding domain,134,171
Pfam,UPI00001290F5,DEAD/DEAH box helicase domain,166,349
Pfam,UPI00001290F5,"Helicase, C-terminal domain-like",386,494
Pfam,UPI000012C093,Histone H2A/H2B/H3,102,224
Pfam,UPI000006A18D,PalH/RIM21,86,459
Pfam,UPI000012C4AC,"Tetrapyrrole biosynthesis, uroporphyrinogen III synthase",22,265
Pfam,UPI00000306CE,BRCT domain,684,775
Pfam,UPI00000306CE,"DNA ligase, ATP-dependent, central",256,466
Pfam,UPI00000306CE,"DNA ligase, ATP-dependent, N-terminal",20,214
Pfam,UPI00000306CE,BRCT domain,840,928
Pfam,UPI000012C72E,"Protein HIRA-like, C-terminal",581,824
Pfam,UPI000006ABF0,WD40 repeat,260,296
Pfam,UPI000006ABF0,WDR48/Bun107,909,1099
Pfam,UPI00000698BB,"UvrD-like DNA helicase, C-terminal",269,631
Pfam,UPI00000698BB,"UvrD-like helicase, ATP-binding domain",4,258
Pfam,UPI0000053225,Imidazoleglycerol-phosphate dehydratase,57,200
Pfam,UPI000006971F,HIT-like domain,16,138
Pfam,UPI000006971F,"Aprataxin, C2HE/C2H2/C2HC zinc finger",153,211
Pfam,UPI000006C5C2,"Hyphally-regulated cell wall protein, N-terminal",338,629
Pfam,UPI000006A4B1,Membrane transport PIN-like,14,587
Pfam,UPI000004F96D,Protein kinase domain,218,430
Pfam,UPI0000069FBD,"Zinc finger, RING-H2-type",53,111
Pfam,UPI000012765E,GroES chaperonin family,11,103
Pfam,UPI0000053203,RNA recognition motif domain,110,178
Pfam,UPI00000534E7,"Elongation Factor G, domain II",487,548
Pfam,UPI00000534E7,"Elongation factor EFG, domain V-like",724,809
Pfam,UPI00000534E7,"Translation elongation factor EFG/EF2, domain IV",609,720
Pfam,UPI00000534E7,Translational (tr)-type GTP-binding domain,18,290
Pfam,UPI00000534E7,"Translation elongation factor EFTu-like, domain 2",395,468
Pfam,UPI000006B5E9,"Enolase, C-terminal TIM barrel domain",145,432
Pfam,UPI000006B5E9,"Enolase, N-terminal",3,134
Pfam,UPI0000053267,"NAD-dependent histone deacetylase Sir2, N-terminal",49,207
Pfam,UPI0000053267,Sirtuin family,208,419
Pfam,UPI0000052FAA,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain",130,314
Pfam,UPI0000052FAA,"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain",35,129
Pfam,UPI0000052F29,Isopropylmalate dehydrogenase-like domain,38,365
Pfam,UPI0000053287,Histone H2A/H2B/H3,20,98
Pfam,UPI0000053287,"Histone H2A, C-terminal domain",100,133
Pfam,UPI000012E287,AMP-dependent synthetase/ligase domain,95,518
Pfam,UPI000012CFBD,"Major facilitator, sugar transporter-like",64,526
Pfam,UPI000006C6A0,Fluoride-specific ion channel FluC,243,359
Pfam,UPI000006B7A9,High pH protein family,138,304
Pfam,UPI000012AFC5,CBM21 (carbohydrate binding type-21) domain,238,359
Pfam,UPI000006BB4E,SAC domain,61,375
Pfam,UPI000006BB4E,Inositol polyphosphate-related phosphatase,572,854
Pfam,UPI000006C643,Inositol polyphosphate-related phosphatase,11,318
Pfam,UPI000016840A,Ras GTPase-activating domain,1785,1890
Pfam,UPI000013BCA4,Glucanosyltransferase,17,335
Pfam,UPI0000030AD1,NADP-dependent oxidoreductase domain,23,292
Pfam,UPI000012930A,"Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase, C-terminal",184,451
Pfam,UPI000012930A,"Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase, dimerisation domain",39,166
Pfam,UPI000012B3AD,,112,207
Pfam,UPI00000698D8,"NIF system FeS cluster assembly, NifU, N-terminal",27,151
Pfam,UPI0000052EEE,Golgi to ER traffic protein 4,46,308
Pfam,UPI000006B99A,IMP-specific 5-nucleotidase,1,443
Pfam,UPI000013662B,"Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain, N-terminal",5,163
Pfam,UPI000013662B,"Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain",251,564
Pfam,UPI000013662B,"tRNA synthetases class I (E and Q), anti-codon binding domain",685,746
Pfam,UPI000013662B,"Glutamyl/glutaminyl-tRNA synthetase, class Ib, anti-codon binding domain",568,669
Pfam,UPI000013662B,"Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain 2",166,244
Pfam,UPI00001D47A4,"Major facilitator, sugar transporter-like",113,568
Pfam,UPI000012B74F,"Hydroxyacylglutathione hydrolase, C-terminal domain",199,284
Pfam,UPI000012B74F,Metallo-beta-lactamase,23,81
Pfam,UPI000012B96E,"Glycerol-3-phosphate dehydrogenase, NAD-dependent, C-terminal",283,428
Pfam,UPI000012B96E,"Glycerol-3-phosphate dehydrogenase, NAD-dependent, N-terminal",85,250
Pfam,UPI000006C293,GPN-loop GTPase,7,260
Pfam,UPI000004F968,3-beta hydroxysteroid dehydrogenase/isomerase,5,257
Pfam,UPI0000113350,Glutathione synthase,8,490
Pfam,UPI0000113350,"Glutathione synthase, substrate-binding domain",219,321
Pfam,UPI0000053039,Leo1-like protein,170,335
Pfam,UPI000006BF6A,Pyruvate carboxyltransferase,60,341
Pfam,UPI000006BF6A,"2-isopropylmalate synthase-like, post-catalytic domain",358,425
Pfam,UPI000006BF6A,"2-isopropylmalate synthase LeuA, allosteric (dimerisation) domain",455,594
Pfam,UPI000012BC17,Small GTPase,15,171
Pfam,UPI000012BE76,Rab-GAP-TBC domain,285,508
Pfam,UPI000012E6BD,Radical SAM,177,340
Pfam,UPI000012E6BD,"Lipoyl synthase, N-terminal",69,155
Pfam,UPI000012C5F9,Ferrochelatase,39,356
Pfam,UPI000013618F,"ATP-citrate synthase/succinyl-CoA ligase, C-terminal domain",181,308
Pfam,UPI000013618F,CoA-binding,35,127
Pfam,UPI0000053201,"Domain of unknown function DUF676, lipase-like",3,210
Pfam,UPI000006BB6B,Alpha/beta hydrolase fold-1,55,335
Pfam,UPI000006B971,Cro/C1-type helix-turn-helix domain,86,137
Pfam,UPI000006B971,"Multiprotein bridging factor 1, N-terminal",2,76
Pfam,UPI000006A45A,"Myc-type, basic helix-loop-helix (bHLH) domain",268,342
Pfam,UPI0000036DF9,Oxysterol-binding protein,19,318
Pfam,UPI000006C0B7,"Zinc finger, RING-type",348,400
Pfam,UPI0000069EE8,Major facilitator superfamily,103,445
Pfam,UPI0000035CFF,RNA recognition motif domain,245,313
Pfam,UPI00001B65D7,ATP synthase subunit K,1,81
Pfam,UPI000012CDAD,Sirtuin family,60,287
Pfam,UPI000006AA07,"Mitochondrial adapter protein MCP1, transmembrane domain",68,166
Pfam,UPI000012D0B4,GDSL lipase/esterase,7,203
Pfam,UPI0000069EEB,"LETM1-like, ribosome-binding domain",121,358
Pfam,UPI00001290EA,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",269,591
Pfam,UPI000006B109,"Ubiquitin-like protein MDY2, C-terminal domain",175,212
Pfam,UPI000006B109,Ubiquitin-like domain,80,150
Pfam,UPI000006B109,"Mdy2, Get4 binding domain",8,59
Pfam,UPI000012BB42,GrpE nucleotide exchange factor,57,224
Pfam,UPI000065C6A8,"Mitochondrial distribution and morphology protein family 31/32, fungi",90,165
Pfam,UPI000006C408,"Glycosyl hydrolase, family 13, catalytic domain",22,510
Pfam,UPI0000052FE6,,39,114
Pfam,UPI000005313D,"Mediator complex, subunit Med4",68,233
Pfam,UPI00001297CD,"DNA-directed DNA polymerase, family A, palm domain",673,909
Pfam,UPI00001297CD,"DNA mitochondrial polymerase, exonuclease domain",96,362
Pfam,UPI000012D2BD,Translational (tr)-type GTP-binding domain,145,310
Pfam,UPI000012D2BD,"Elongation factor G-like, domain II",329,407
Pfam,UPI000012D2BD,"Translation initiation factor IF-2, N-terminal",64,114
Pfam,UPI000012D2BD,"Translation initiation factor IF- 2, domain 3",450,560
Pfam,UPI0000069C8E,"Outer membrane protein, MIM1/TOM13, mitochondrial",16,91
Pfam,UPI0000053154,"Mediator complex, subunit Med7",10,203
Pfam,UPI000012F29F,Mitochondrial splicing apparatus component MNE1,367,516
Pfam,UPI000012F195,Protein kinase domain,223,488
Pfam,UPI0000052F03,"Helicase, C-terminal domain-like",491,604
Pfam,UPI0000052F03,"SNF2, N-terminal",187,469
Pfam,UPI0000052F03,SLIDE domain,944,1059
Pfam,UPI0000052F03,"ISWI, HAND domain",754,886
Pfam,UPI000012F58C,Magnesium transporter MRS2-like,65,305
Pfam,UPI00000530BC,Meiotically up-regulated protein Msb1/Mug8 domain,68,472
Pfam,UPI000016840F,AdipoR/Haemolysin-III-related,74,297
Pfam,UPI000006A3CC,AdipoR/Haemolysin-III-related,61,288
Pfam,UPI00001330D7,GDP dissociation inhibitor,46,434
Pfam,UPI0000053041,"DNA mismatch repair protein MutS, clamp",491,586
Pfam,UPI0000053041,"DNA mismatch repair protein MutS, connector domain",141,284
Pfam,UPI0000053041,"DNA mismatch repair protein MutS-like, N-terminal",19,124
Pfam,UPI0000053041,"DNA mismatch repair protein MutS, core",330,627
Pfam,UPI0000053041,"DNA mismatch repair protein MutS, C-terminal",684,879
Pfam,UPI000012E057,"UGGT, thioredoxin-like domain 2",256,378
Pfam,UPI000012E057,"UGGT, thioredoxin-like domain 3",418,536
Pfam,UPI000012E057,"Glucosyltransferase 24, catalytic domain",1095,1313
Pfam,UPI000012DE66,Protein kinase domain,47,313
Pfam,UPI0000052EB2,Dilute domain,1382,1481
Pfam,UPI0000052EB2,"Myosin head, motor domain-like",72,769
Pfam,UPI000012E11C,"Glycosyl transferase, family 15",54,341
Pfam,UPI000006AB19,Rab-GAP-TBC domain,335,387
Pfam,UPI000012F622,Transcription activator GCR1-like domain,278,356
Pfam,UPI000003CA29,WH1/EVH1 domain,14,123
Pfam,UPI000003CA29,WH2 domain,544,570
Pfam,UPI0000052FD7,"Ribonuclease, PIN domain",12,102
Pfam,UPI0000052FD7,"Nin one binding (NOB1), Zn-ribbon-like domain",294,369
Pfam,UPI000006C725,"Diacylglycerol kinase, catalytic domain",229,358
Pfam,UPI000006A2A0,Endonuclease/exonuclease/phosphatase,30,353
Pfam,UPI000006B2E5,"LDB19, N-terminal",144,346
Pfam,UPI0000130407,Nicotinate/nicotinamide phosphoribosyltransferase,173,415
Pfam,UPI0000130407,"Nicotinate phosphoribosyltransferase, N-terminal domain",10,140
Pfam,UPI0000136EAA,Purine-cytosine permease,34,467
Pfam,UPI0000052FE7,Leucine rich repeat 4,622,656
Pfam,UPI0000052FE7,Leucine-rich repeat,565,579
Pfam,UPI0000130585,HhH-GPD domain,153,300
Pfam,UPI000006A7C4,"CNNM, transmembrane domain",66,233
Pfam,UPI0000168B03,Mitochondrial substrate/solute carrier,106,199
Pfam,UPI000006AFDA,"Hikeshi-like, N-terminal domain",5,154
Pfam,UPI000006AFDA,"Hikeshi-like, C-terminal domain",192,242
Pfam,UPI0000D796A5,"Peptidase C14, caspase domain",135,423
Pfam,UPI0000130BCB,Mitochondrial substrate/solute carrier,9,109
Pfam,UPI0001F7BD63,Major facilitator superfamily,118,445
Pfam,UPI0000168CCF,"Lactate/malate dehydrogenase, C-terminal",179,370
Pfam,UPI0000168CCF,"Lactate/malate dehydrogenase, N-terminal",15,166
Pfam,UPI000006AF8B,Stress-induced protein SRP1/TIP1,22,114
Pfam,UPI000012EEC5,Protein kinase domain,165,444
Pfam,UPI000012EEC5,Forkhead-associated (FHA) domain,47,118
Pfam,UPI00001120E7,Inositol monophosphatase-like,90,352
Pfam,UPI00001314DA,"Pleiotropic ABC efflux transporter, N-terminal domain",42,162
Pfam,UPI00001314DA,"ABC transporter-like, ATP-binding domain",196,356
Pfam,UPI00001314DA,"ABC-2 type transporter, transmembrane domain",524,735
Pfam,UPI00001314DA,CDR ABC transporter,746,837
Pfam,UPI000035890F,"Dynamin-like GTPase MGM1-like, lipid interacting stalk",690,779
Pfam,UPI000035890F,"Dynamin, N-terminal",213,387
Pfam,UPI0000168409,CENP-S/Mhf1,9,83
Pfam,UPI000012F372,,49,302
Pfam,UPI0000168407,Peroxisomal biogenesis factor 11,12,233
Pfam,UPI000012F45D,Thioredoxin domain,32,114
Pfam,UPI000006AF11,"CSC1/OSCA1-like, 7TM region",383,656
Pfam,UPI000006AF11,"10TM putative phosphate transporter, extracellular tail",892,984
Pfam,UPI000006AF11,"CSC1/OSCA1-like, N-terminal transmembrane domain",9,160
Pfam,UPI000006AF11,"CSC1/OSCA1-like, cytosolic domain",183,370
Pfam,UPI0000124F5C,6-phosphofructo-2-kinase,86,324
Pfam,UPI000006AA3B,Thioredoxin domain,34,112
Pfam,UPI000006B9C6,"Palmitoyltransferase, DHHC domain",77,203
Pfam,UPI0000131AFE,Zn(2)Cys(6) fungal-type DNA-binding domain,24,59
Pfam,UPI0000168420,Glycosyl transferase family 39/83,63,305
Pfam,UPI0000168420,MIR motif,353,514
Pfam,UPI0000168420,"Protein O-mannosyl-transferase, C-terminal four TM domain",541,744
Pfam,UPI0000131BC8,"Lysophospholipase, catalytic domain",105,592
Pfam,UPI000005317E,"tRNA/rRNA methyltransferase, SpoU type",243,405
Pfam,UPI000005317E,"RNA 2-O ribose methyltransferase, substrate binding",125,197
Pfam,UPI0000052FBC,Large ribosomal subunit protein uL13,14,135
Pfam,UPI000004F9FC,Protein kinase domain,180,443
Pfam,UPI00001363D0,"Aminoacyl-tRNA synthetase, class I, anticodon-binding",391,527
Pfam,UPI00001363D0,"Glutamyl/glutaminyl-tRNA synthetase, class Ib, catalytic domain",45,364
Pfam,UPI0000052F60,"Importin-beta, N-terminal domain",30,96
Pfam,UPI0000052F60,,298,387
Pfam,UPI0000052F60,,467,559
Pfam,UPI0000052F60,Exportin-1/Importin-beta-like,100,253
Pfam,UPI0000069D51,Choline transporter-like,187,510
Pfam,UPI000012DF9E,"Ribose-phosphate pyrophosphokinase, N-terminal domain",6,100
Pfam,UPI000012DF9E,Ribose-phosphate pyrophosphokinase,275,492
Pfam,UPI0000052ECE,"Translation initiation factor, beta propellor-like domain",433,650
Pfam,UPI0000052ECE,RNA recognition motif domain,96,150
Pfam,UPI00000530C3,"Zinc finger, RING-type, eukaryotic",30,69
Pfam,UPI00001D47A3,"DNA replication complex GINS protein PSF3, N-terminal domain",4,56
Pfam,UPI00001D47A3,"GINS subunit, domain A",80,192
Pfam,UPI000006ADF6,GNAT domain,53,128
Pfam,UPI0000132983,"Tyrosine-specific protein phosphatase, PTPase domain",410,735
Pfam,UPI000013BC9B,Peptide chain release factor class I,71,199
Pfam,UPI000012FFC2,SAP domain,44,78
Pfam,UPI000012FFC2,PINIT domain,155,289
Pfam,UPI000012FFC2,"Zinc finger, MIZ-type",334,382
Pfam,UPI000012DFFD,"Pyruvate kinase, barrel",21,347
Pfam,UPI000012DFFD,"Pyruvate kinase, C-terminal",382,499
Pfam,UPI0000132B80,Amino acid permease/ SLC12A domain,114,587
Pfam,UPI00000531B9,"Proteasome beta subunit, C-terminal",222,257
Pfam,UPI00000531B9,"Proteasome, subunit alpha/beta",27,207
Pfam,UPI0000052E33,Nucleolar complex protein 2,352,663
Pfam,UPI0000112B9C,Tubulin binding cofactor A,1,96
Pfam,UPI000005300F,"Nucleolar protein 58/56, N-terminal",3,66
Pfam,UPI000005300F,Nop domain,169,399
Pfam,UPI0000052E3A,"Xrn1, helical domain",314,479
Pfam,UPI0000052E3A,"Xrn1, N-terminal",1,254
Pfam,UPI0000053023,RNA recognition motif domain,281,347
Pfam,UPI0000130914,"Kinetochore protein Nuf2, N-terminal",6,148
Pfam,UPI000004F96F,Rhodanese-like domain,36,139
Pfam,UPI000005319E,"RNA 3'-terminal phosphate cyclase, insert domain",184,284
Pfam,UPI000005319E,RNA 3'-terminal phosphate cyclase domain,10,337
Pfam,UPI0000168A33,DAD/Ost2,24,130
Pfam,UPI0000052F04,"RNA polymerase Rpb2, domain 5",637,669
